홀 번호,Par,합계 (Total SG),원본 SG,샷 상세 내역 (샷:위치:점수)
5418,3,4.58,4.575,"1타 [TE] (1.13점) -> 2타 [RO / 109] (0.88점) -> 3타 [PS] (0.85점) -> 4타 [FW / 108] (1.16점) -> 5타 [PS] (1.02점) -> 6타 [RO / 87] (0.57점) -> 7타 [GB / 19] (-0.08점) -> 8타 [FW / 121] (0.3점) -> 9타 [GR / 15] (-1.24점)"
5419,5,-1.25,-1.25,"1타 [TE] (-0.04점) -> 2타 [GR / 14] (-1.21점)"
5420,4,4.65,4.65,"1타 [TE] (0.18점) -> 2타 [RO / 111] (0.3점) -> 3타 [FW / 36] (1.06점) -> 4타 [GB / 30] (0.59점) -> 5타 [FW / 23] (0.33점) -> 6타 [FB / 27] (0.33점) -> 7타 [FB / 92] (-0.32점) -> 8타 [GR / 5] (1.05점) -> 9타 [GR / 6] (0.5점) -> 10타 [GR / 2] (1.25점) -> 11타 [GR / 3] (-0.6점)"
5421,4,3.43,3.425,"1타 [TE] (0.13점) -> 2타 [FB / 91] (0.72점) -> 3타 [FW / 102] (0.51점) -> 4타 [GA / 20] (-0.2점) -> 5타 [FB / 25] (-0.05점) -> 6타 [FW / 87] (0.23점) -> 7타 [FB / 61] (-0.28점) -> 8타 [FW / 73] (1.31점) -> 9타 [PS] (0.18점) -> 10타 [RO / 110] (0.42점) -> 11타 [GB / 6] (0.2점) -> 12타 [RO / 99] (-0.23점) -> 13타 [FW / 102] (0.51점) -> 14타 [GA / 18] (-0.17점) -> 15타 [RO / 48] (0.18점)"
5422,3,0.55,0.5450000000000002,"1타 [TE] (0.46점) -> 2타 [FB / 14] (0.12점) -> 3타 [FW / 93] (0.77점) -> 4타 [FB / 19] (-0.1점) -> 5타 [GR / 4] (-0.7점)"
5423,3,1.45,1.45,"1타 [TE] (0.45점) -> 2타 [GA / 28] (1점) -> 3타 [PS] (0.05점) -> 4타 [GR / 10] (1점) -> 5타 [GR / 10] (-1.05점)"
5424,3,1.83,1.8300000000000003,"1타 [TE] (1.38점) -> 2타 [FB / 142] (-0.28점) -> 3타 [GA / 9] (1점) -> 4타 [GA / 9] (0.2점) -> 5타 [FW / 17] (0.81점) -> 6타 [GR / 17] (-1.28점)"
5426,5,-1.25,-1.25,"1타 [TE] (-0.25점) -> 2타 [GR / 9] (-1점)"
5427,3,1.33,1.3299999999999998,"1타 [TE] (1.25점) -> 2타 [FB / 31] (1.08점) -> 3타 [PS] (0.3점) -> 4타 [GR / 18] (-1.3점)"
5428,4,0.23,0.22999999999999976,"1타 [TE] (1점) -> 2타 [TE] (0.33점) -> 3타 [FB / 138] (0.02점) -> 4타 [GA / 25] (-0.2점) -> 5타 [FB / 34] (0.38점) -> 6타 [GR / 18] (-1.3점)"
5432,3,3.77,3.7700000000000005,"1타 [TE] (0.98점) -> 2타 [RO / 70] (0.63점) -> 3타 [GB / 9] (0.97점) -> 4타 [FB / 24] (0.55점) -> 5타 [GA / 14] (0.86점) -> 6타 [GR / 14] (0.59점) -> 7타 [GR / 5] (-0.8점)"
5433,4,1.88,1.88,"1타 [TE] (-0.25점) -> 2타 [RO / 38] (-0.27점) -> 3타 [GR / 3] (1.25점) -> 4타 [GR / 6] (0.5점) -> 5타 [GR / 2] (1점) -> 6타 [GR / 2] (-0.35점)"
5434,5,-1.65,-1.6500000000000004,"1타 [TE] (-0.9점) -> 2타 [FW / 156] (1.28점) -> 3타 [RO / 159] (-0.28점) -> 4타 [GA / 7] (-0.43점) -> 5타 [FB / 137] (-0.73점) -> 6타 [GR / 3] (-0.6점)"
5436,5,6.75,6.750000000000001,"1타 [TE] (-0.35점) -> 2타 [GR / 7] (1.05점) -> 3타 [GR / 8] (1.05점) -> 4타 [GR / 9] (0.6점) -> 5타 [GR / 3] (1.45점) -> 6타 [GR / 10] (0.65점) -> 7타 [GR / 4] (1.2점) -> 8타 [GR / 7] (0.7점) -> 9타 [GR / 3] (0.75점) -> 10타 [GR / 2] (-0.35점)"
5437,4,3.63,3.625,"1타 [TE] (0.38점) -> 2타 [RO / 150] (0.95점) -> 3타 [RO / 146] (1.68점) -> 4타 [OB] (0.65점) -> 5타 [GB / 29] (0.25점) -> 6타 [FB / 127] (0.73점) -> 7타 [PS] (0.21점) -> 8타 [GR / 14] (-1.21점)"
5439,4,1.86,1.8599999999999999,"1타 [TE] (-0.9점) -> 2타 [GA / 1] (0.43점) -> 3타 [FB / 157] (-0.95점) -> 4타 [FW / 33] (-0.12점) -> 5타 [FW / 38] (0.49점) -> 6타 [RO / 97] (-0.25점) -> 7타 [RO / 44] (-0.73점) -> 8타 [GR / 1] (1.8점) -> 9타 [GR / 7] (0.9점) -> 10타 [GR / 5] (1.1점) -> 11타 [GR / 7] (0.95점) -> 12타 [GR / 6] (-0.85점)"
5441,3,2.68,2.675,"1타 [TE] (0.6점) -> 2타 [GB / 20] (0.67점) -> 3타 [FW / 58] (0.31점) -> 4타 [GR / 7] (1점) -> 5타 [GR / 7] (1.05점) -> 6타 [GR / 8] (-0.95점)"
5442,5,-1.25,-1.25,"1타 [TE] (-0.11점) -> 2타 [GR / 12] (-1.14점)"
5443,3,5.57,5.565,"1타 [TE] (1점) -> 2타 [PS] (1.02점) -> 3타 [RO / 89] (1.2점) -> 4타 [FB / 118] (1.15점) -> 5타 [RO / 153] (0.63점) -> 6타 [PS] (0.16점) -> 7타 [FW / 15] (0.73점) -> 8타 [RO / 142] (-0.22점) -> 9타 [GA / 8] (1.18점) -> 10타 [GR / 17] (-1.28점)"
5445,4,6.35,6.350000000000001,"1타 [TE] (-0.65점) -> 2타 [GA / 22] (2점) -> 3타 [OB] (0.31점) -> 4타 [GR / 19] (0.39점) -> 5타 [GR / 4] (1.25점) -> 6타 [GR / 8] (1.1점) -> 7타 [GR / 10] (0.9점) -> 8타 [GR / 8] (0.95점) -> 9타 [GR / 7] (0.45점) -> 10타 [GR / 2] (-0.35점)"
5452,5,-0.65,-0.6499999999999999,"1타 [TE] (0.1점) -> 2타 [GA / 18] (-0.82점) -> 3타 [FB / 57] (0.43점) -> 4타 [GA / 25] (0점) -> 5타 [GR / 2] (-0.35점)"
5453,4,4.88,4.879999999999999,"1타 [TE] (0.18점) -> 2타 [FB / 100] (0.58점) -> 3타 [RO / 38] (1.13점) -> 4타 [PS] (0.6점) -> 5타 [FW / 51] (0.15점) -> 6타 [RO / 24] (2.25점) -> 7타 [OB] (1점) -> 8타 [OB] (0.31점) -> 9타 [GR / 19] (-1.31점)"
5456,5,-0.25,-0.25,"1타 [TE] (0.35점) -> 2타 [GB / 20] (0.66점) -> 3타 [GR / 16] (-1.26점)"
5457,4,1.56,1.555,"1타 [TE] (0.13점) -> 2타 [FB / 98] (0.35점) -> 3타 [FW / 38] (1.01점) -> 4타 [GB / 2] (0.2점) -> 5타 [RO / 104] (0.22점) -> 6타 [GA / 15] (0.45점) -> 7타 [GR / 5] (-0.8점)"
5461,3,4.63,4.625,"1타 [TE] (1.13점) -> 2타 [FB / 95] (1.2점) -> 3타 [RO / 143] (0.27점) -> 4타 [GB / 1] (-0.08점) -> 5타 [FW / 111] (0.32점) -> 6타 [GR / 14] (0.49점) -> 7타 [GR / 4] (0.9점) -> 8타 [GR / 3] (0.75점) -> 9타 [GR / 2] (-0.35점)"
5462,5,3.75,3.750000000000001,"1타 [TE] (-1.15점) -> 2타 [GR / 1] (1점) -> 3타 [GR / 1] (1점) -> 4타 [GR / 1] (1.8점) -> 5타 [GR / 7] (1.05점) -> 6타 [GR / 8] (1.1점) -> 7타 [GR / 10] (-1.05점)"
5463,5,-0.03,-0.025000000000000244,"1타 [TE] (-1.56점) -> 2타 [FW / 25] (0.83점) -> 3타 [GR / 18] (0.4점) -> 4타 [GR / 4] (0.9점) -> 5타 [GR / 3] (-0.6점)"
5464,5,-2.03,-2.0250000000000004,"1타 [TE] (-1.56점) -> 2타 [FW / 29] (0.79점) -> 3타 [GR / 16] (-1.26점)"
5465,4,2.65,2.6500000000000004,"1타 [TE] (-0.11점) -> 2타 [FW / 111] (1.03점) -> 3타 [RO / 63] (0.55점) -> 4타 [FW / 35] (0.16점) -> 5타 [RO / 18] (0.9점) -> 6타 [GB / 26] (0.87점) -> 7타 [RO / 20] (0.14점) -> 8타 [FW / 111] (0.21점) -> 9타 [GR / 11] (-1.1점)"
5466,3,5.49,5.485,"1타 [TE] (1.13점) -> 2타 [FB / 96] (-0.02점) -> 3타 [GA / 3] (0.58점) -> 4타 [FB / 39] (0.68점) -> 5타 [GB / 20] (0.25점) -> 6타 [FB / 80] (0.52점) -> 7타 [GB / 10] (1점) -> 8타 [GB / 9] (1.4점) -> 9타 [OB] (0.2점) -> 10타 [RO / 153] (-0.12점) -> 11타 [FB / 96] (0.48점) -> 12타 [GB / 22] (0.58점) -> 13타 [GR / 13] (-1.18점)"
5467,5,0.75,0.7499999999999999,"1타 [TE] (0.01점) -> 2타 [GR / 16] (-0.16점) -> 3타 [GR / 1] (1.8점) -> 4타 [GR / 7] (-0.9점)"
5468,4,-0.65,-0.6499999999999999,"1타 [TE] (-0.35점) -> 2타 [GB / 30] (0.7점) -> 3타 [GA / 14] (-0.17점) -> 4타 [RO / 41] (-0.03점) -> 5타 [FW / 92] (0.18점) -> 6타 [FB / 68] (0.02점) -> 7타 [FW / 137] (0.43점) -> 8타 [FB / 155] (-0.53점) -> 9타 [FW / 114] (-0.15점) -> 10타 [FW / 82] (0.18점) -> 11타 [FB / 50] (0.35점) -> 12타 [RO / 136] (0.05점) -> 13타 [FB / 135] (-0.15점) -> 14타 [FB / 106] (0.48점) -> 15타 [GB / 26] (-1.65점)"
5471,4,0.45,0.44999999999999984,"1타 [TE] (-0.65점) -> 2타 [GA / 19] (1.1점) -> 3타 [GA / 27] (-0.08점) -> 4타 [RO / 65] (1.08점) -> 5타 [PS] (-0.4점) -> 6타 [GR / 3] (-0.6점)"
5472,3,5.32,5.32,"1타 [TE] (0.95점) -> 2타 [FW / 125] (1.06점) -> 3타 [FW / 125] (1점) -> 4타 [PA] (1점) -> 5타 [PS] (0.3점) -> 6타 [RO / 11] (0.77점) -> 7타 [RO / 25] (0.9점) -> 8타 [GB / 29] (0.45점) -> 9타 [GR / 11] (-1.1점)"
5474,3,2.73,2.7299999999999995,"1타 [TE] (0.16점) -> 2타 [FW / 15] (0.78점) -> 3타 [FB / 41] (2.13점) -> 4타 [OB] (0.39점) -> 5타 [FB / 12] (0.12점) -> 6타 [FW / 107] (0.48점) -> 7타 [GR / 20] (-1.32점)"
5476,5,-3.55,-3.55,"1타 [TE] (1.75점) -> 2타 [OB] (0.1점) -> 3타 [GA / 7] (-0.52점) -> 4타 [RO / 128] (-0.85점) -> 5타 [FB / 93] (-1.33점) -> 6타 [FW / 48] (-0.65점) -> 7타 [FW / 68] (0.46점) -> 8타 [GA / 2] (-0.87점) -> 9타 [FB / 42] (-0.45점) -> 10타 [RO / 115] (-0.37점) -> 11타 [GR / 5] (-0.8점)"
5479,5,3.18,3.175,"1타 [TE] (-1.3점) -> 2타 [FW / 70] (1.28점) -> 3타 [RO / 79] (0.63점) -> 4타 [GB / 2] (0.25점) -> 5타 [FB / 157] (-1.38점) -> 6타 [FW / 95] (-0.95점) -> 7타 [FW / 57] (-0.12점) -> 8타 [RO / 124] (0.07점) -> 9타 [GR / 18] (0.65점) -> 10타 [GR / 8] (0.15점) -> 11타 [GR / 1] (1.95점) -> 12타 [GR / 10] (0.65점) -> 13타 [GR / 4] (1.35점) -> 14타 [GR / 10] (0.95점) -> 15타 [GR / 9] (-1점)"
5483,5,0.73,0.7250000000000001,"1타 [TE] (-0.57점) -> 2타 [FB / 157] (0.3점) -> 3타 [RO / 23] (-0.52점) -> 4타 [FB / 66] (2.03점) -> 5타 [OB] (-0.65점) -> 6타 [FW / 150] (-1.2점) -> 7타 [FW / 68] (-0.04점) -> 8타 [GR / 3] (1점) -> 9타 [GR / 3] (1.4점) -> 10타 [GR / 9] (-1점)"
5485,3,6.65,6.65,"1타 [TE] (0.75점) -> 2타 [FW / 88] (0.36점) -> 3타 [GA / 6] (1.25점) -> 4타 [GA / 25] (-0.08점) -> 5타 [FW / 157] (-0.17점) -> 6타 [FW / 81] (0.18점) -> 7타 [FW / 54] (2.41점) -> 8타 [OB] (-0.08점) -> 9타 [FW / 127] (2.06점) -> 10타 [OB] (-0.9점) -> 11타 [GR / 1] (1.9점) -> 12타 [GR / 9] (-1점)"
5491,5,-2.4,-2.4,"1타 [TE] (0.1점) -> 2타 [GA / 16] (-0.77점) -> 3타 [RO / 72] (-1.18점) -> 4타 [FW / 40] (0.05점) -> 5타 [GR / 3] (-0.6점)"
5493,3,6.84,6.835,"1타 [TE] (0.65점) -> 2타 [GB / 27] (0.45점) -> 3타 [GA / 5] (0.25점) -> 4타 [FB / 49] (0.57점) -> 5타 [GA / 29] (0.9점) -> 6타 [GA / 15] (0.25점) -> 7타 [FW / 35] (0.76점) -> 8타 [GA / 22] (1점) -> 9타 [PS] (1점) -> 10타 [PS] (0.6점) -> 11타 [GB / 19] (0.66점) -> 12타 [GR / 16] (0.09점) -> 13타 [GR / 2] (-0.35점)"
5494,4,2.33,2.33,"1타 [TE] (2점) -> 2타 [OB] (-0.2점) -> 3타 [FB / 33] (0.53점) -> 4타 [GA / 27] (1점) -> 5타 [PS] (0.08점) -> 6타 [FB / 80] (-0.22점) -> 7타 [GR / 6] (-0.85점)"
5495,5,-1.25,-1.25,"1타 [TE] (-0.55점) -> 2타 [GR / 4] (-0.7점)"
5499,5,-3.4,-3.3999999999999995,"1타 [TE] (-1.95점) -> 2타 [FW / 12] (0.01점) -> 3타 [RO / 126] (0.38점) -> 4타 [GB / 12] (0.2점) -> 5타 [RO / 131] (-1.38점) -> 6타 [FW / 61] (0.66점) -> 7타 [GR / 18] (-1.3점)"
5502,4,0.83,0.825,"1타 [TE] (-0.4점) -> 2타 [GB / 22] (-0.08점) -> 3타 [FW / 76] (0.45점) -> 4타 [GR / 12] (0.66점) -> 5타 [GR / 5] (0.9점) -> 6타 [GR / 4] (-0.7점)"
5505,5,-7.6,-7.595000000000001,"1타 [TE] (-0.82점) -> 2타 [FB / 103] (0.7점) -> 3타 [FB / 48] (1.25점) -> 4타 [RO / 102] (-0.65점) -> 5타 [FW / 19] (-0.64점) -> 6타 [FB / 16] (-0.47점) -> 7타 [FB / 84] (-1.55점) -> 8타 [FB / 10] (-0.47점) -> 9타 [RO / 93] (-0.95점) -> 10타 [RO / 55] (-0.8점) -> 11타 [FB / 32] (-0.82점) -> 12타 [FW / 104] (-0.32점) -> 13타 [FB / 129] (-1.15점) -> 14타 [FB / 43] (0.23점) -> 15타 [GR / 11] (-1.1점)"
5507,4,-1.17,-1.175,"1타 [TE] (-0.35점) -> 2타 [GB / 26] (-0.08점) -> 3타 [FW / 89] (0.5점) -> 4타 [GR / 15] (-1.24점)"
5511,3,6.28,6.275000000000001,"1타 [TE] (0.92점) -> 2타 [FW / 34] (1.01점) -> 3타 [GB / 15] (-0.08점) -> 4타 [FW / 111] (0.71점) -> 5타 [GB / 2] (0.75점) -> 6타 [GA / 21] (0.2점) -> 7타 [RO / 93] (-0.16점) -> 8타 [FW / 102] (2.15점) -> 9타 [OB] (0.57점) -> 10타 [FB / 20] (0.55점) -> 11타 [GA / 11] (0.7점) -> 12타 [GR / 10] (-1.05점)"
5512,4,2.53,2.5250000000000004,"1타 [TE] (-0.55점) -> 2타 [GA / 26] (1.15점) -> 3타 [GB / 17] (0.2점) -> 4타 [RO / 136] (0.07점) -> 5타 [GA / 24] (0.75점) -> 6타 [GA / 2] (1.5점) -> 7타 [GB / 23] (0.66점) -> 8타 [GR / 16] (-1.26점)"
5513,3,6.26,6.260000000000001,"1타 [TE] (0.65점) -> 2타 [GB / 28] (0.45점) -> 3타 [GA / 10] (2점) -> 4타 [OB] (0.2점) -> 5타 [RO / 94] (1.93점) -> 6타 [OB] (0.2점) -> 7타 [RO / 152] (0.08점) -> 8타 [GA / 30] (0.2점) -> 9타 [RO / 71] (0.23점) -> 10타 [RO / 143] (0.26점) -> 11타 [FB / 34] (-0.82점) -> 12타 [GR / 1] (1.75점) -> 13타 [GR / 6] (-0.85점)"
5515,3,0.33,0.3300000000000002,"1타 [TE] (0.92점) -> 2타 [FW / 32] (0.26점) -> 3타 [GR / 6] (-0.85점)"
5517,5,0.75,0.7500000000000002,"1타 [TE] (0.75점) -> 2타 [TE] (0.6점) -> 3타 [GB / 24] (0.72점) -> 4타 [GR / 20] (-1.32점)"
5519,5,-0.25,-0.25,"1타 [TE] (0.75점) -> 2타 [PS] (-0.9점) -> 3타 [GR / 1] (-0.1점)"
5520,5,1.63,1.6250000000000002,"1타 [TE] (-0.15점) -> 2타 [GA / 4] (1.5점) -> 3타 [GB / 23] (-0.08점) -> 4타 [FW / 60] (-0.54점) -> 5타 [GR / 1] (1.85점) -> 6타 [GR / 8] (-0.95점)"
5521,5,-4.29,-4.295,"1타 [TE] (-1.26점) -> 2타 [FW / 87] (0.86점) -> 3타 [GB / 23] (-0.08점) -> 4타 [FW / 101] (-0.95점) -> 5타 [FW / 65] (-0.9점) -> 6타 [FW / 35] (-0.21점) -> 7타 [RO / 107] (-0.65점) -> 8타 [FB / 116] (0.38점) -> 9타 [GB / 2] (-0.08점) -> 10타 [FW / 69] (-0.52점) -> 11타 [FB / 48] (0.43점) -> 12타 [GR / 18] (-1.3점)"
5523,5,-4.97,-4.97,"1타 [TE] (-1.37점) -> 2타 [RO / 18] (-0.43점) -> 3타 [FB / 82] (-0.95점) -> 4타 [RO / 55] (-1.13점) -> 5타 [FW / 36] (-0.21점) -> 6타 [RO / 109] (-1.13점) -> 7타 [FW / 84] (0.61점) -> 8타 [GA / 20] (0.6점) -> 9타 [GR / 8] (-0.95점)"
5526,5,-0.25,-0.25,"1타 [TE] (-0.04점) -> 2타 [GR / 14] (-0.11점) -> 3타 [GR / 1] (-0.1점)"
5527,5,5.97,5.970000000000001,"1타 [TE] (0.35점) -> 2타 [GB / 20] (0.94점) -> 3타 [RO / 49] (0.63점) -> 4타 [GA / 27] (0.9점) -> 5타 [GA / 19] (-1.26점) -> 6타 [FW / 30] (0.51점) -> 7타 [GR / 11] (0.7점) -> 8타 [GR / 5] (1.1점) -> 9타 [GR / 7] (1점) -> 10타 [GR / 7] (0.9점) -> 11타 [GR / 5] (1.1점) -> 12타 [GR / 7] (-0.9점)"
5528,5,-0.42,-0.42499999999999977,"1타 [TE] (-1.32점) -> 2타 [FB / 18] (0.8점) -> 3타 [GB / 15] (0.85점) -> 4타 [GA / 30] (-0.57점) -> 5타 [RO / 112] (0.03점) -> 6타 [GR / 14] (0.64점) -> 7타 [GR / 6] (-0.85점)"
5530,4,3.8,3.8,"1타 [TE] (-0.03점) -> 2타 [FB / 65] (0.48점) -> 3타 [GA / 27] (0.43점) -> 4타 [FB / 155] (0.03점) -> 5타 [GA / 26] (0.9점) -> 6타 [GA / 17] (-0.2점) -> 7타 [FB / 20] (0.1점) -> 8타 [GR / 7] (1.05점) -> 9타 [GR / 8] (0.75점) -> 10타 [GR / 4] (1.3점) -> 11타 [GR / 9] (-1점)"
5531,4,7.67,7.674999999999999,"1타 [TE] (0.09점) -> 2타 [FW / 150] (-0.34점) -> 3타 [RO / 28] (0.28점) -> 4타 [FB / 77] (-0.23점) -> 5타 [FW / 98] (0.86점) -> 6타 [GB / 30] (0.95점) -> 7타 [GB / 2] (1점) -> 8타 [FB / 59] (0.26점) -> 9타 [GR / 13] (0.72점) -> 10타 [GR / 7] (0.7점) -> 11타 [GR / 3] (1점) -> 12타 [GR / 3] (1.2점) -> 13타 [GR / 5] (1.15점) -> 14타 [GR / 8] (0.95점) -> 15타 [GR / 7] (-0.9점)"
5532,5,-1.25,-1.25,"1타 [TE] (-1.15점) -> 2타 [GR / 1] (-0.1점)"
5534,5,-0.75,-0.75,"1타 [TE] (-1.07점) -> 2타 [FB / 56] (1.1점) -> 3타 [FB / 77] (0.95점) -> 4타 [FB / 61] (0.63점) -> 5타 [GB / 14] (0.5점) -> 6타 [GA / 1] (-0.8점) -> 7타 [FW / 128] (-0.97점) -> 8타 [RO / 20] (-1.2점) -> 9타 [FW / 17] (1.13점) -> 10타 [GB / 22] (0.75점) -> 11타 [GA / 20] (-1.05점) -> 12타 [FW / 79] (0.31점) -> 13타 [GR / 9] (-1점)"
5537,5,1.75,1.7500000000000002,"1타 [TE] (0.75점) -> 2타 [PS] (0.6점) -> 3타 [GB / 24] (-0.5점) -> 4타 [GR / 1] (1.85점) -> 5타 [GR / 8] (-0.95점)"
5538,5,0.86,0.8550000000000002,"1타 [TE] (-0.98점) -> 2타 [RO / 85] (0.43점) -> 3타 [GA / 29] (-0.98점) -> 4타 [RO / 36] (-0.24점) -> 5타 [FB / 141] (-0.57점) -> 6타 [GR / 5] (1.25점) -> 7타 [GR / 10] (0.3점) -> 8타 [GR / 2] (1.5점) -> 9타 [GR / 6] (1.2점) -> 10타 [GR / 10] (-1.05점)"
5540,5,-3.17,-3.175,"1타 [TE] (-0.73점) -> 2타 [RO / 138] (0.07점) -> 3타 [GA / 22] (-1.03점) -> 4타 [RO / 23] (-0.4점) -> 5타 [FW / 151] (0.21점) -> 6타 [GR / 18] (-1.3점)"
5542,3,2.33,2.33,"1타 [TE] (0.92점) -> 2타 [FW / 37] (1.01점) -> 3타 [GB / 1] (0.35점) -> 4타 [GR / 8] (0.65점) -> 5타 [GR / 3] (-0.6점)"
5544,5,-2.65,-2.6500000000000004,"1타 [TE] (-0.98점) -> 2타 [RO / 81] (0.08점) -> 3타 [GA / 6] (-1.05점) -> 4타 [FW / 75] (0.41점) -> 5타 [GR / 11] (-1.1점)"
5545,5,3.88,3.88,"1타 [TE] (1.75점) -> 2타 [OB] (-0.65점) -> 3타 [FW / 157] (1.13점) -> 4타 [FB / 114] (0.72점) -> 5타 [FW / 129] (0.86점) -> 6타 [FB / 36] (0.73점) -> 7타 [GB / 29] (0.63점) -> 8타 [GR / 17] (-1.28점)"
5546,3,4.1,4.1000000000000005,"1타 [TE] (1.13점) -> 2타 [RO / 109] (0.48점) -> 3타 [GB / 1] (-0.08점) -> 4타 [FW / 79] (0.91점) -> 5타 [GB / 2] (0.85점) -> 6타 [GA / 27] (0.25점) -> 7타 [FB / 115] (0.38점) -> 8타 [GB / 5] (0.25점) -> 9타 [FB / 134] (-0.12점) -> 10타 [RO / 65] (-0.82점) -> 11타 [GR / 1] (1.25점) -> 12타 [GR / 2] (-0.35점)"
5549,4,5.88,5.879999999999999,"1타 [TE] (-0.25점) -> 2타 [RO / 23] (-0.01점) -> 3타 [FW / 87] (0.23점) -> 4타 [FB / 62] (1.02점) -> 5타 [PS] (1점) -> 6타 [PS] (2점) -> 7타 [OB] (-0.2점) -> 8타 [FB / 37] (0.68점) -> 9타 [GB / 12] (0.68점) -> 10타 [GR / 17] (-0.18점) -> 11타 [GR / 1] (1.8점) -> 12타 [GR / 7] (-0.9점)"
5553,4,0.98,0.9800000000000002,"1타 [TE] (-0.36점) -> 2타 [FW / 60] (0.71점) -> 3타 [GA / 17] (0.75점) -> 4타 [GA / 8] (-0.2점) -> 5타 [FB / 37] (0.68점) -> 6타 [GB / 14] (0.1점) -> 7타 [GR / 4] (-0.7점)"
5554,5,4.61,4.605,"1타 [TE] (-0.82점) -> 2타 [FB / 106] (0.75점) -> 3타 [FB / 53] (0.62점) -> 4타 [FW / 43] (1.1점) -> 5타 [FW / 69] (0.83점) -> 6타 [FW / 36] (1.64점) -> 7타 [FB / 112] (0.47점) -> 8타 [FW / 77] (-0.23점) -> 9타 [FW / 16] (-1.03점) -> 10타 [FW / 15] (0.16점) -> 11타 [RO / 157] (-1점) -> 12타 [FB / 92] (1.88점) -> 13타 [OB] (-0.47점) -> 14타 [RO / 138] (0.73점) -> 15타 [PS] (0점)"
5555,5,-0.25,-0.25,"1타 [TE] (-0.9점) -> 2타 [GR / 2] (1.5점) -> 3타 [GR / 6] (-0.85점)"
5557,5,-1.28,-1.28,"1타 [TE] (-0.95점) -> 2타 [FW / 140] (2.71점) -> 3타 [OB] (0.18점) -> 4타 [RO / 64] (-0.12점) -> 5타 [FB / 14] (-0.6점) -> 6타 [FW / 128] (0.51점) -> 7타 [GA / 26] (-1.03점) -> 8타 [RO / 24] (0.85점) -> 9타 [GB / 15] (0.97점) -> 10타 [FB / 28] (-0.67점) -> 11타 [FB / 48] (-0.53점) -> 12타 [FW / 157] (-0.52점) -> 13타 [FB / 133] (-0.85점) -> 14타 [FB / 110] (-1.45점) -> 15타 [RO / 16] (0.25점)"
5560,5,0.58,0.5750000000000003,"1타 [TE] (-1.2점) -> 2타 [FW / 97] (1.1점) -> 3타 [FW / 111] (0.45점) -> 4타 [GA / 17] (-1.28점) -> 5타 [RO / 15] (-0.37점) -> 6타 [RO / 105] (0.18점) -> 7타 [GR / 18] (0.05점) -> 8타 [GR / 2] (1.7점) -> 9타 [GR / 10] (0.55점) -> 10타 [GR / 3] (-0.6점)"
5561,5,-1.09,-1.0949999999999998,"1타 [TE] (-1.12점) -> 2타 [FB / 44] (1.35점) -> 3타 [FB / 112] (1.78점) -> 4타 [OB] (-0.25점) -> 5타 [RO / 19] (-0.6점) -> 6타 [FW / 113] (-0.62점) -> 7타 [FB / 79] (-0.95점) -> 8타 [FB / 38] (-1.02점) -> 9타 [FW / 66] (-0.29점) -> 10타 [GR / 2] (1.7점) -> 11타 [GR / 10] (-1.05점)"
5562,5,1.08,1.0750000000000004,"1타 [TE] (0.75점) -> 2타 [PS] (0.6점) -> 3타 [GB / 18] (0.4점) -> 4타 [GB / 18] (0.6점) -> 5타 [GB / 20] (0.2점) -> 6타 [RO / 78] (-0.85점) -> 7타 [RO / 51] (-0.83점) -> 8타 [FW / 96] (0.49점) -> 9타 [GR / 17] (0.67점) -> 10타 [GR / 8] (-0.95점)"
5563,3,6.83,6.829999999999999,"1타 [TE] (1.02점) -> 2타 [RO / 82] (1.23점) -> 3타 [FB / 38] (0.68점) -> 4타 [GB / 10] (0.2점) -> 5타 [RO / 121] (0.78점) -> 6타 [RO / 121] (0.25점) -> 7타 [FB / 50] (1.08점) -> 8타 [PS] (0.35점) -> 9타 [GA / 12] (-0.08점) -> 10타 [FW / 60] (0.33점) -> 11타 [FW / 10] (0.73점) -> 12타 [RO / 117] (0.17점) -> 13타 [GA / 12] (-0.08점) -> 14타 [FW / 80] (0.51점) -> 15타 [FB / 131] (-0.32점)"
5564,3,3.34,3.335,"1타 [TE] (0.65점) -> 2타 [GB / 26] (0.6점) -> 3타 [FW / 31] (0.33점) -> 4타 [FW / 117] (0.66점) -> 5타 [FB / 18] (0.85점) -> 6타 [GB / 30] (-0.08점) -> 7타 [FW / 132] (0.21점) -> 8타 [RO / 55] (0.37점) -> 9타 [GR / 15] (0.71점) -> 10타 [GR / 8] (-0.95점)"
5565,4,2.73,2.725,"1타 [TE] (-0.53점) -> 2타 [FW / 21] (0.91점) -> 3타 [FB / 144] (-0.3점) -> 4타 [FB / 83] (1.93점) -> 5타 [OB] (0.6점) -> 6타 [GB / 6] (0.25점) -> 7타 [FB / 90] (-0.23점) -> 8타 [FW / 116] (1.11점) -> 9타 [FW / 116] (-0.1점) -> 10타 [GR / 7] (-0.9점)"
5566,5,-0.55,-0.5500000000000002,"1타 [TE] (0.2점) -> 2타 [GA / 29] (-0.87점) -> 3타 [RO / 54] (-0.28점) -> 4타 [GR / 3] (1.4점) -> 5타 [GR / 9] (-1점)"
